TAX_YEAR,ROLL_NUM,ADDRESS,YEAR_BUILT,ASSESSCLAS,BLDG_DESC,BLDG_METRE,BLDG_FEET,GARAGE,FIREPLACE,BASEMENT,BSMTDEVL,ASSESSMENT,LATITUDE,LONGITUDE
2015,1313310003,289 51247 RNG RD 231,1975,Residential,1 Storey & Basement,278,2988,Y,Y,Y,Y,620000,53.40472388,-113.2628223
2015,1314119007,206 51248 RNG RD 231,1991,Residential,1 Storey & Basement,139,1496,Y,Y,Y,Y,631000,53.40704293,-113.2709644
2015,1313716001,38 23054 TWP RD 512,1978,Residential,2 Storey & Basement,225,2425,Y,N,Y,N,524000,53.40111352,-113.264296
2015,1313725002,169 23054 TWP RD 512,1976,Residential,1 Storey & Basement,161,1736,Y,Y,Y,Y,530000,53.39871388,-113.2622102
2015,1326519004,37 23114 TWP RD 514,1979,Residential,Split Entry,139,1497,Y,Y,Y,Y,606000,53.42688208,-113.2709661
2015,1324717006,50 51313 RNG RD 231,1979,Residential,Split Entry,134,1446,Y,Y,Y,Y,580000,53.41428515,-113.267044
2015,1315103000,51274 RNG RD 232,1971,Residential,1 Storey & Basement,100,1077,Y,N,Y,N,476000,53.41030371,-113.2973202
2015,1323109007,433 23109 TWP RD 514,1974,Residential,1 1/2 Storey & Basement,228,2457,N,Y,Y,Y,605000,53.41930924,-113.2809623
2015,1324329000,51343 RNG RD 231,1974,Residential,2 Storey Slab on Grade,339,3647,Y,N,N,N,647000,53.41751627,-113.2705726
2015,1323110005,421 23109 TWP RD 514,1975,Residential,Split Level & Crawl Space,159,1711,Y,Y,Y,Y,582000,53.41752234,-113.2829881
2015,1324728003,61 51313 RNG RD 231,1979,Residential,1 1/2 Storey & Basement,200,2148,Y,Y,Y,Y,587000,53.41289087,-113.2650204
2015,1313728006,133 23054 TWP RD 512,1977,Residential,1 Storey & Basement,176,1896,Y,Y,Y,Y,557000,53.39591006,-113.2618972
2015,1313714006,26 23054 TWP RD 512,1979,Residential,1 Storey & Basement,194,2087,Y,Y,Y,N,614000,53.40146174,-113.2675727
2015,1314121003,182 51248 RNG RD 231,1990,Residential,1 Storey & Basement,157,1692,Y,Y,Y,Y,612000,53.40661032,-113.2777719
2015,1310703002,51127 RNG RD 233,1966,Residential,1 Storey & Basement,103,1105,Y,N,Y,N,411000,53.38495016,-113.3196489
2015,1324316007,25 23045 TWP RD 514,1973,Residential,Split Level & Crawl Space,164,1761,Y,Y,N,N,481000,53.42292863,-113.2605208
2015,1324731007,97 51313 RNG RD 231,1990,Residential,2 Storey & Basement,228,2458,Y,Y,Y,Y,730000,53.41548316,-113.2635437
2015,1335300016,23147 TWP RD 520,1950,Residential,1 Storey & Basement,149,1605,Y,Y,Y,Y,573000,53.45387369,-113.2864595
2015,1313316000,314 51247 RNG RD 231,1975,Residential,1 Storey & Basement,167,1798,Y,Y,Y,Y,649000,53.40625845,-113.2675711
2015,1324315009,37 23045 TWP RD 514,1973,Residential,Split Entry,181,1949,Y,Y,Y,Y,495000,53.4227961,-113.260919
2015,1312329004,97 51149 RNG RD 231,1993,Residential,2 Storey & Basement,238,2564,Y,Y,Y,Y,682000,53.39015263,-113.2620741
2015,1313719005,50 23054 TWP RD 512,1976,Residential,1 Storey & Basement,221,2383,Y,Y,Y,N,629000,53.39977962,-113.2681241
2015,1313712000,2 23054 TWP RD 512,1976,Residential,1 Storey & Basement,213,2288,Y,Y,Y,N,583000,53.40307707,-113.269239
2015,1313702001,1 23054 TWP RD 512,1976,Residential,1 Storey & Basement,97,1039,Y,Y,Y,Y,438000,53.40277477,-113.270474
2015,1313721001,62 23054 TWP RD 512,1980,Residential,1 Storey & Basement,139,1501,Y,Y,Y,Y,580000,53.39820437,-113.2685059
2015,1313321000,254 51247 RNG RD 231,1976,Residential,2 Storey & Basement,209,2252,Y,Y,Y,Y,640000,53.40436595,-113.2685108
2015,1312327008,121 51149 RNG RD 231,1989,Residential,1 Storey & Basement,197,2118,Y,Y,Y,Y,668000,53.38907928,-113.2583461
2015,1324725009,25 51313 RNG RD 231,1989,Residential,2 Storey & Basement,249,2678,Y,Y,Y,N,710000,53.41239209,-113.268349
2015,1314115005,13 51248 RNG RD 231,1993,Residential,1 Storey & Basement,130,1401,Y,Y,Y,Y,657000,53.40416809,-113.2731203
2015,1313715003,206 23054 TWP RD 512,1978,Residential,2 Storey & Basement,268,2882,Y,Y,Y,N,670000,53.4029936,-113.263663
2015,1302105000,51052 RNG RD 231,1993,Exempt / Farmland / Residential,1 Storey & Basement,177,1909,N,N,Y,Y,556000,53.3762019,-113.2761055
2015,1324724002,13 51313 RNG RD 231,1993,Residential,Split Entry,181,1953,Y,Y,Y,Y,853000,53.41029482,-113.2689232
2015,1313727008,145 23054 TWP RD 512,1994,Residential,1 3/4 Storey & Basement,235,2528,N,N,Y,N,372000,53.39726159,-113.2613067
2015,1302700008,,1910,Exempt / Farmland / Residential,1 Storey & Basement,107,1155,Y,Y,Y,Y,322010,53.3739789,-113.2868322
2015,1314104009,157 51248 RNG RD 231,1999,Residential,Split Entry & Bonus Upper,147,1583,Y,Y,Y,Y,568000,53.40851379,-113.2829796
2015,1316702008,,1957,Exempt / Farmland / Residential,1 Storey & Basement,148,1594,N,N,Y,Y,417000,53.39747105,-113.339542
2015,1326501429,400 51430 RNG RD 231,2006,Residential,1 Storey & Basement,266,2868,Y,Y,Y,Y,1171000,53.43021451,-113.2771871
2015,1326501126,100 51430 RNG RD 231,2007,Residential Condominium,1 Storey & Basement,139,1494,Y,Y,Y,Y,792000,53.4321564,-113.2740693
2015,1326501118,150 51430 RNG RD 231,2004,Residential,1 Storey & Basement,181,1949,Y,Y,Y,Y,828000,53.43048311,-113.2740685
2015,1326501411,450 51430 RNG RD 231,2001,Residential Condominium,2 Storey & Basement,152,1641,N,Y,Y,Y,625000,53.43021351,-113.2740848
2015,1314111004,73 51248 RNG RD 231,1999,Residential,2 Storey & Basement,266,2868,Y,Y,Y,Y,1038000,53.40447542,-113.2796332
2015,1324307006,133 23045 TWP RD 514,1980,Residential,1 Storey & Basement,146,1571,Y,Y,Y,Y,521000,53.42279555,-113.2674511
2015,1313703009,37 23054 TWP RD 512,1977,Residential,2 Storey & Basement,243,2616,Y,Y,Y,Y,624000,53.39982264,-113.2704709
2015,1327700017,23264 TWP RD 514,2010,Residential,2 Storey & Basement,378,4073,Y,Y,Y,Y,1139000,53.4249558,-113.3170222
2015,1313320002,266 51247 RNG RD 231,1978,Residential,1 1/2 Storey & Basement,195,2101,Y,Y,Y,Y,588000,53.40665562,-113.2696535
2015,1326302005,51443 RNG RD 232,1968,Residential,1 Storey & Basement,100,1075,Y,N,Y,N,461000,53.43215937,-113.2951195
2015,1326303003,51479 RNG RD 232,1958,Exempt / Farmland / Residential,1 Storey Basementless,168,1812,Y,N,N,N,421000,53.43939269,-113.2951262
2015,1323302008,51379 RNG RD 232,1975,Exempt / Farmland / Residential,1 Storey & Basement,102,1100,Y,Y,Y,Y,513000,53.42475313,-113.2951122
2015,1312102003,23035 TWP RD 512,1995,Residential,2 Storey & Basement,156,1683,Y,Y,Y,Y,615000,53.39563267,-113.2580549
2015,1322102003,23211 TWP RD 514,1964,Exempt / Farmland / Residential,1 Storey & Basement,134,1447,Y,N,Y,N,418000,53.42336953,-113.2995609
2015,1314110006,85 51248 RNG RD 231,1986,Residential,1 Storey & Basement,165,1771,Y,N,Y,Y,639000,53.40493501,-113.2829724
2015,1316502002,51226 RNG RD 233,1967,Exempt / Farmland / Residential,1 Storey & Basement,97,1039,Y,N,Y,Y,374000,53.40308791,-113.3220561
2015,1324726007,37 51313 RNG RD 231,1988,Residential,1 Storey Basementless,236,2540,Y,Y,N,N,546000,53.41234251,-113.2672561
2015,1314120005,194 51248 RNG RD 231,1989,Residential,Split Entry,118,1265,N,Y,Y,Y,497000,53.40638223,-113.2760685
2015,1323702009,51301 RNG RD 232,1961,Residential,1 Storey & Basement,107,1151,Y,N,Y,N,479000,53.41120648,-113.2950075
2015,1312104008,23021 TWP RD 512,2003,Residential,1 Storey & Basement,229,2465,N,Y,Y,Y,758000,53.39563835,-113.2519687
2015,1312105006,23019 TWP RD 512,1977,Residential,Manufactured Home,123,1321,N,N,N,N,346000,53.39308487,-113.2519613
2015,1315502200,51212 RNG RD 232,1974,Residential,1 Storey & Basement,129,1386,Y,Y,Y,Y,579000,53.39684151,-113.3005626
2015,1315502102,51214 RNG RD 232,2004,Residential,1 Storey Slab on Grade,201,2160,Y,Y,N,N,706000,53.39783405,-113.2954325
2015,1313713008,14 23054 TWP RD 512,1977,Residential,1 Storey & Basement,139,1499,Y,Y,Y,Y,583000,53.40190328,-113.268328
2015,1313305003,337 51247 RNG RD 231,1976,Residential,2 Storey & Basement,161,1735,Y,Y,Y,Y,495000,53.40934346,-113.2656727
2015,1323117000,337 23109 TWP RD 514,1974,Residential,2 Storey & Basement,259,2792,Y,Y,Y,Y,797000,53.41928947,-113.2743569
2015,1302301005,51079 RNG RD 232,1971,Residential,1 Storey & Basement,115,1239,N,Y,Y,N,570000,53.38120486,-113.2950455
2015,1312328006,109 51149 RNG RD 231,1990,Residential,1 Storey & Basement,130,1397,Y,Y,Y,Y,593000,53.39026266,-113.2616905
2015,1323118008,325 23109 TWP RD 514,1976,Residential,2 Storey Basementless,199,2146,Y,N,N,N,528000,53.41961287,-113.2736215
2015,1324727005,49 51313 RNG RD 231,1988,Residential,2 Storey & Basement,199,2146,Y,Y,Y,Y,638000,53.4124476,-113.2660028
2015,1314103001,169 51248 RNG RD 231,1981,Residential,1 1/2 Storey & Basement,557,6000,Y,Y,Y,Y,1228000,53.41029604,-113.282983
2015,1314510204,23132 TWP RD 512,1976,Residential,1 Storey & Basement,126,1356,Y,N,Y,Y,670000,53.39584378,-113.2829555
2015,1326102107,51450 RNG RD 231,1994,Exempt / Farmland / Residential,1 Storey & Basement,162,1749,Y,Y,Y,Y,738000,53.43435768,-113.2745624
2015,1302502008,23136 TWP RD 510,1963,Residential,1 Storey & Basement,106,1138,Y,N,Y,Y,345000,53.36791559,-113.282854
2015,1324331006,51357 RNG RD 231,1975,Residential,2 Storey & Basement,163,1753,Y,Y,Y,Y,611000,53.42112923,-113.2704941
2015,1313540109,23038 TWP RD 512,1998,Exempt / Farmland / Residential,1 Storey & Basement,166,1790,Y,Y,Y,Y,766010,53.39770277,-113.2583622
2015,1325302006,51475 RNG RD 231,1995,Residential,1 Storey & Basement,176,1897,Y,Y,Y,Y,882000,53.43867425,-113.2649748
2015,1326501305,300 51430 RNG RD 231,2012,Residential Condominium,1 Storey & Basement,188,2024,Y,Y,Y,Y,1096000,53.42854349,-113.282995
2015,1326501207,200 51430 RNG RD 231,2000,Exempt / Farmland / Residential Condominium,2 Storey & Basement,235,2530,Y,Y,Y,Y,715000,53.43048402,-113.2771872
2015,1302700008,,1910,Exempt / Farmland / Residential,1 Storey & Basement,107,1155,Y,Y,Y,Y,322010,53.37397814,-113.2877366
2015,1336502008,23039 HWY 14,1961,Exempt / Farmland / Residential,1 Storey & Basement,107,1155,Y,N,Y,Y,726000,53.4459466,-113.2584307
2015,1301705009,23042 TWP RD 510,1975,Exempt / Farmland / Non-Residential / Residential,1 Storey & Basement,124,1330,Y,Y,Y,N,539000,53.37042601,-113.261305
2015,1301704001,23058 TWP RD 510,1976,Exempt / Farmland / Residential,Manufactured Home,120,1297,Y,N,N,N,307000,53.37042409,-113.2643469
2015,1335104004,23129 TWP RD 520,1975,Exempt / Farmland / Residential,1 Storey & Basement,153,1649,Y,Y,Y,Y,581000,53.45382397,-113.2799765
2015,1335102008,23139 TWP RD 520,1972,Exempt / Farmland / Residential,1 Storey & Basement,121,1298,Y,Y,Y,Y,576000,53.4538255,-113.2830092
2015,1335106009,23120A HWY 14,1970,Residential,2 Storey & Basement,367,3948,Y,Y,Y,Y,1185000,53.4502064,-113.276947
2015,1336108004,23015 TWP RD 520,1973,Residential,Split Entry,189,2039,Y,Y,Y,Y,841000,53.45387405,-113.2522296
2015,1336107006,23025 TWP RD 520,1973,Exempt / Farmland / Residential,1 Storey & Basement,160,1719,Y,Y,Y,Y,612080,53.45387276,-113.2554854
2015,1336106008,23037 TWP RD 520,1946,Farmland / Residential,1 Storey & Basement,83,888,Y,N,Y,Y,464550,53.45015696,-113.2584352
2015,1333106002,23313 TWP RD 520,1939,Exempt / Farmland / Residential,2 Storey & Basement,197,2119,Y,Y,Y,N,535130,53.45202719,-113.3319024
2015,1315504009,51232 RNG RD 232,1972,Exempt / Farmland / Residential,1 Storey & Basement,109,1175,Y,Y,Y,Y,462000,53.40036263,-113.3025283
2015,1315505006,51236 RNG RD 232,1973,Exempt / Farmland / Residential,1 Storey & Basement,165,1779,N,Y,Y,N,492000,53.40178197,-113.295441
2015,1315503001,51222 RNG RD 232,1972,Exempt / Farmland / Residential,1 Storey & Basement,148,1597,Y,N,Y,N,468270,53.40036263,-113.3025283
2015,1328105000,,1960,Exempt / Farmland / Residential,1 Storey & Basement,114,1223,Y,N,Y,Y,343650,53.4326915,-113.3306797
2015,1322702000,51339 RNG RD 233,1980,Exempt / Farmland / Residential,1 Storey & Basement,126,1357,N,Y,Y,Y,432000,53.41754361,-113.3196921
2015,1302304008,51075 RNG RD 232,1997,Exempt / Farmland / Non-Residential / Residential,1 Storey & Basement,185,1987,N,Y,Y,Y,808830,53.37951723,-113.2950426
2015,1328105000,23337 TWP RD 515,1960,Exempt / Farmland / Residential,1 Storey & Basement,114,1223,Y,N,Y,Y,343650,53.43586178,-113.3320075
2015,1311700007,,1960,Exempt / Farmland / Residential,1 Storey & Basement,125,1345,Y,Y,Y,Y,315000,53.38120537,-113.2937623
2015,1324333002,13 51351 RNG RD 231,1999,Residential,1 Storey & Basement,216,2330,Y,Y,Y,Y,1048000,53.41798392,-113.2584009
2015,1302700008,,1910,Exempt / Farmland / Residential,1 Storey & Basement,107,1155,Y,Y,Y,Y,322010,53.3682253,-113.2828568
2015,1323303006,23149 TWP RD 514,1942,Exempt / Farmland / Residential,1 Storey & Basement,158,1705,Y,Y,Y,Y,449000,53.42470135,-113.2829937
2015,1312103001,23027 TWP RD 512,1998,Residential,1 Storey & Basement,140,1506,Y,Y,Y,N,807000,53.39382509,-113.2583536
2015,1335501403,51526 RNG RD 231,1961,Exempt / Farmland / Residential,1 Storey & Basement,121,1304,Y,N,Y,Y,458000,53.44157235,-113.274957
2015,1321110109,51378 RNG RD 233,1963,Exempt / Farmland / Residential,1 Storey & Basement,130,1396,Y,N,Y,Y,393000,53.42478012,-113.3227823
2015,1316503000,51208 RNG RD 233,2000,Exempt / Farmland / Residential,1 Storey & Basement,175,1887,Y,Y,Y,Y,879000,53.39629833,-113.326118
2015,1335501327,51530 RNG RD 231,2005,Exempt / Farmland / Residential,1 Storey & Basement,264,2837,Y,Y,Y,Y,1352000,53.44609175,-113.2764867
2015,1302103005,51046 RNG RD 231,1974,Exempt / Farmland / Residential,1 Storey & Basement,127,1372,Y,Y,Y,Y,474000,53.37538104,-113.2760979
2015,1322310205,51345 RNG RD 233,1977,Exempt / Farmland / Residential,Split Entry,136,1463,Y,Y,Y,Y,490670,53.41753648,-113.3075425
2015,1312106004,51146 HWY 21,2004,Residential,2 Storey & Basement,288,3097,Y,Y,Y,Y,1180000,53.3904549,-113.2583483
2015,1316304003,51245 RNG RD 234,2003,Exempt / Farmland / Residential,2 Storey & Basement,322,3467,Y,Y,Y,Y,1355340,53.4049212,-113.3442631
2015,1326702104,51433 RNG RD 232,1999,Exempt / Farmland / Residential,2 Storey & Basement,177,1908,Y,Y,Y,Y,654000,53.43215936,-113.2950442
2015,1301503007,23024 TWP RD 510,1980,Exempt / Farmland / Residential,1 Storey & Basement,200,2156,Y,Y,Y,Y,565000,53.36683585,-113.2552643
2015,1301502009,23020 TWP RD 510,1972,Exempt / Farmland / Residential,1 Storey & Basement,140,1507,Y,Y,Y,Y,489000,53.37403376,-113.2523349
2015,1314302009,51257 RNG RD 232,1990,Exempt / Farmland / Residential,1 Storey & Basement,200,2149,Y,Y,Y,Y,644500,53.40668613,-113.2950734
2015,1315701001,23262 TWP RD 512,2013,Exempt / Farmland / Residential,2 Storey & Basement,271,2914,Y,Y,Y,Y,896500,53.39989257,-113.3135992
2015,1312705006,51117 RNG RD 231,2000,Exempt / Farmland / Residential,1 Storey & Basement,165,1776,Y,Y,Y,Y,671000,53.38482749,-113.2704615
2015,2322720206,204 52327 RNG RD 233,2009,Residential,2 Storey & Basement,376,4050,Y,Y,Y,Y,1184000,53.50288247,-113.3197873
2015,1312704008,51101 RNG RD 231,2002,Exempt / Farmland / Non-Residential / Residential,1 Storey & Basement,129,1392,Y,Y,Y,Y,667000,53.38305024,-113.2583366
2015,1301501001,23008 TWP RD 510,1973,Exempt / Farmland / Residential,1 Storey & Basement,103,1111,Y,Y,Y,Y,449000,53.37404134,-113.2493584
2015,1334700000,51539 RNG RD 232A,1968,Exempt / Farmland / Residential,1 Storey & Basement,140,1511,Y,Y,Y,Y,457000,53.44287557,-113.3164843
2015,1302700008,51033 RNG RD 232,1910,Exempt / Farmland / Residential,1 Storey & Basement,107,1155,Y,Y,Y,Y,322010,53.37397396,-113.2926335
2015,1310102007,51170 RNG RD 232,2001,Exempt / Farmland / Residential,1 Storey & Basement,153,1652,Y,Y,Y,Y,672310,53.38843061,-113.295849
2015,1334101001,23232 HWY 14,1947,Exempt / Farmland / Residential,2 Storey & Basement,280,3015,Y,N,Y,Y,562110,53.45387709,-113.3075773
2015,1314301135,51273 RNG RD 232,1928,Exempt / Farmland / Residential,1 1/2 Storey & Basement,209,2247,N,Y,Y,Y,399540,53.41030144,-113.2949321
2015,1334310205,23242 HWY 14,1977,Exempt / Farmland / Non-Residential / Residential,1 Storey & Basement,175,1881,Y,Y,Y,Y,1091000,53.45378652,-113.31363
2015,1335502009,51532 RNG RD 231,2014,Exempt / Farmland / Residential,2 Storey & Basement,792,8521,Y,Y,Y,Y,2365000,53.44609113,-113.2769381
2015,1315701001,,2013,Exempt / Farmland / Residential,2 Storey & Basement,271,2914,Y,Y,Y,Y,896500,53.39594644,-113.3075148
2015,1322103209,23225 TWP RD 514,1978,Exempt / Farmland / Residential,1 Storey & Basement,200,2156,Y,Y,Y,Y,583750,53.42476605,-113.3075565
2015,1328500002,51410 RNG RD 233,1954,Exempt / Farmland / Residential,1 1/2 Storey & Basement,133,1433,Y,N,Y,N,338700,53.43218693,-113.3259777
2015,1302701007,23136 TWP RD 510,2004,Exempt / Farmland / Residential,1 Storey & Basement,188,2019,Y,Y,Y,Y,791000,53.37041885,-113.2950052
2015,1326102009,51460 RNG RD 231,1994,Exempt / Farmland / Residential,2 Storey & Basement,380,4093,Y,Y,Y,Y,1001000,53.43435768,-113.2745624
2015,1322101005,51356 RNG RD 232,1993,Farmland / Residential,1 Storey & Basement,220,2369,Y,Y,Y,Y,717680,53.42115014,-113.3075495
2015,1312501008,51122 HWY 21,1976,Exempt / Farmland / Residential,1 Storey & Basement,165,1778,Y,Y,Y,N,441000,53.38846797,-113.2583451
2015,1312502006,51120 HWY 21,1968,Residential,1 Storey Basementless,31,336,N,Y,N,N,558000,53.38485616,-113.2583395
2015,1316501004,51222 RNG RD 233,1975,Exempt / Farmland / Residential,Manufactured Home,137,1472,Y,N,N,N,281000,53.40034952,-113.322054
2015,1326701008,23146 TWP RD 514,2000,Exempt / Farmland / Residential / Vacant Non-Resi,1 Storey & Basement,143,1538,Y,N,Y,Y,711380,53.42854661,-113.2951159
2015,1321500009,51314 RNG RD 233,1975,Exempt / Farmland / Residential,1 Storey & Basement,109,1175,Y,Y,Y,Y,473950,53.41393431,-113.3321635
2015,1326101001,51478 RNG RD 231,1968,Exempt / Farmland / Residential,2 Storey Basementless,237,2553,N,Y,Y,Y,538660,53.43939148,-113.282998
2015,1325300000,51475A RNG RD 231,1990,Exempt / Farmland / Non-Residential / Residential,2 Storey & Basement,252,2711,Y,Y,Y,Y,1448500,53.43783532,-113.264372
2015,1301701007,51021 RNG RD 231,1964,Exempt / Farmland / Residential,1 Storey & Basement,69,745,Y,Y,Y,N,295000,53.37399008,-113.2704652
2015,1301302004,51047 RNG RD 231,1976,Exempt / Farmland / Residential,1 Storey & Basement,123,1324,Y,N,Y,Y,435810,53.37759945,-113.2704964
2015,1315501005,23222 TWP RD 512,1966,Exempt / Farmland / Residential,1 Storey & Basement,130,1395,Y,N,Y,Y,402000,53.40307763,-113.3075216
2015,1336503006,23019 HWY 14,1955,Exempt / Farmland / Residential,1 Storey & Basement,108,1161,Y,Y,Y,N,281390,53.44481072,-113.2558347
2015,1336300007,23059 TWP RD 520,2000,Exempt / Farmland / Residential,2 Storey & Basement,221,2375,Y,Y,Y,Y,793750,53.45386717,-113.2677773
2015,1312107002,51154 HWY 21,1961,Exempt / Farmland / Residential,1 Storey & Basement,111,1194,Y,Y,Y,Y,367000,53.39207225,-113.2583508
2015,1328500002,,1954,Exempt / Farmland / Residential,1 1/2 Storey & Basement,133,1433,Y,N,Y,N,338700,53.43219157,-113.3321611
2015,1323301000,51341 RNG RD 232,1969,Exempt / Farmland / Residential,1 Storey & Basement,137,1471,Y,Y,Y,Y,539540,53.42294444,-113.2951083
2015,1327301006,51473 RNG RD 233,1999,Non-Residential / Residential,2 Storey & Basement,357,3845,Y,Y,Y,Y,1945000,53.44287282,-113.3076388
2015,1322701002,51329A RNG RD 233,1978,Exempt / Farmland / Residential,1 Storey & Basement,137,1477,Y,Y,Y,Y,723890,53.41664,-113.3196915
2015,1302501000,,1930,Exempt / Farmland / Residential,1 Storey & Basement,123,1325,Y,Y,Y,N,352000,53.37277698,-113.281368
2015,1310102007,23235 TWP RD 512,2001,Exempt / Farmland / Residential,1 Storey & Basement,153,1652,Y,Y,Y,Y,672310,53.39566928,-113.3075145
2015,1336700008,51529 RNG RD 231,1965,Exempt / Farmland / Residential,1 Storey & Basement,93,999,N,N,Y,N,347000,53.4446671,-113.2705709
2015,1334500004,23227 HWY 14,1972,Farmland / Residential,1 Storey & Basement,111,1195,Y,N,Y,Y,429570,53.44471333,-113.307571
2015,1302501000,51024 RNG RD 231,1930,Exempt / Farmland / Residential,1 Storey & Basement,123,1325,Y,Y,Y,N,352000,53.36704588,-113.2706995
2015,1335700009,23159 HWY 14,1963,Exempt / Farmland / Residential,1 Storey & Basement,132,1425,Y,N,Y,Y,403000,53.44608631,-113.2887441
2015,1325101002,51478 HWY 21,1990,Exempt / Farmland / Non-Residential / Residential,2 Storey & Basement,364,3921,Y,Y,Y,Y,1234000,53.43862815,-113.2470763
2015,1324100005,51376 HWY 21,1999,Residential,2 Storey & Basement,140,1505,Y,Y,Y,Y,1304000,53.4236242,-113.2544644
2015,1315301000,51273 RNG RD 233,1940,Exempt / Farmland / Residential,1 Storey & Basement,113,1217,Y,Y,Y,Y,388990,53.41030967,-113.3196889
2015,1302300007,51045 RNG RD 232,2009,Farmland / Non-Residential / Residential,2 Storey & Basement,175,1880,N,Y,Y,N,560650,53.37524371,-113.2884557
2015,1325701009,51423 RNG RD 231,1970,Exempt / Farmland / Residential,1 Storey & Basement,195,2095,Y,Y,Y,Y,575000,53.43215638,-113.2705727
2015,1309300000,23353 TWP RD 512,1975,Exempt / Farmland / Residential,Manufactured Home,123,1321,Y,N,Y,Y,439000,53.38924143,-113.3410825
2015,1313100008,51266 HWY 21,1925,Exempt / Farmland / Residential,1 1/2 Storey & Basement,107,1152,Y,N,Y,Y,246000,53.41031848,-113.2583931
2015,1324500006,51322 HWY 21,1981,Exempt / Farmland / Residential,1 Storey & Basement,144,1551,Y,Y,Y,Y,454000,53.41754588,-113.2584004
