CATEGORY,YEAR,Neighbourhood,ADDRESS,QUADRANT,Ward,LATITUDE,LONGITUDE,LOCATION,,,,Value
Natural,2015,Killarney,12720  -  86 STREET,NE,7,53.58520075,-113.4731368,"(53.5852007544623, -113.473136849186)",,,,1
General,2015,Killarney,12807  -  86 STREET,NE,7,53.58634033,-113.4721435,"(53.586340333341, -113.472143452171)",,,,1
Natural,2015,Killarney,12833  -  96 STREET,NE,7,53.58722032,-113.4899931,"(53.5872203191761, -113.489993145826)",,,,1
General,2015,King Edward Park,7922  -  75 STREET,SE,11,53.51594545,-113.4437134,"(53.5159454513597, -113.443713383572)",,,,1
General,2015,King Edward Park,7922  -  77 AVENUE,SE,11,53.51351665,-113.4502143,"(53.5135166538005, -113.450214277367)",,,,1
General,2015,King Edward Park,8107  -  77 AVENUE,SE,11,53.51297782,-113.4525658,"(53.5129778198876, -113.45256577203)",,,,1
General,2015,King Edward Park,8910  -  77 AVENUE,SE,11,53.51350635,-113.4649019,"(53.5135063548715, -113.464901946341)",,,,1
General,2015,King Edward Park,9104  -  77 AVENUE,SE,11,53.51350421,-113.4676295,"(53.513504207725, -113.467629512364)",,,,1
General,2015,King Edward Park,8703  -  78 AVENUE,SE,11,53.51391573,-113.4615942,"(53.5139157278254, -113.461594157815)",,,,1
General,2015,King Edward Park,8715  -  78 AVENUE,SE,11,53.51391507,-113.4622005,"(53.5139150689714, -113.462200469491)",,,,1
General,2015,King Edward Park,8946  -  78 AVENUE,SE,11,53.51445154,-113.466495,"(53.5144515389557, -113.466495022759)",,,,1
Natural,2015,King Edward Park,9305  -  78 AVENUE,SE,11,53.51390649,-113.4708152,"(53.5139064860766, -113.470815234785)",,,,1
Natural,2015,King Edward Park,7719  -  79 AVENUE,SE,11,53.51487929,-113.4470648,"(53.5148792901089, -113.447064762758)",,,,1
General,2015,King Edward Park,7735  -  79 AVENUE,SE,11,53.51487882,-113.4478372,"(53.5148788162019, -113.447837184505)",,,,1
General,2015,King Edward Park,7746  -  79 AVENUE,SE,11,53.51541542,-113.4483949,"(53.5154154239669, -113.448394891626)",,,,1
General,2015,King Edward Park,7903  -  79 AVENUE,SE,11,53.51487796,-113.4493035,"(53.5148779591166, -113.44930352323)",,,,1
General,2015,King Edward Park,8138  -  79 AVENUE,SE,11,53.51541091,-113.4540805,"(53.51541091385, -113.454080513441)",,,,1
General,2015,King Edward Park,8330  -  79 AVENUE,SE,11,53.51540816,-113.4569362,"(53.5154081575128, -113.456936182607)",,,,1
General,2015,King Edward Park,8346  -  79 AVENUE,SE,11,53.51540728,-113.4578253,"(53.5154072775324, -113.457825327446)",,,,1
General,2015,King Edward Park,8506  -  79 AVENUE,SE,11,53.51540658,-113.4587556,"(53.5154065770603, -113.458755584092)",,,,1
General,2015,King Edward Park,8514  -  79 AVENUE,SE,11,53.51540623,-113.4591416,"(53.5154062299674, -113.459141552118)",,,,1
General,2015,King Edward Park,8552  -  79 AVENUE,SE,11,53.51540707,-113.4608393,"(53.5154070689529, -113.460839344013)",,,,1
General,2015,King Edward Park,8702  -  79 AVENUE,SE,11,53.51540406,-113.4616022,"(53.5154040634842, -113.461602157691)",,,,1
General,2015,King Edward Park,8925  -  79 AVENUE,SE,11,53.51486297,-113.4660649,"(53.5148629689513, -113.466064908459)",,,,1
General,2015,King Edward Park,7902  -  80 AVENUE,SE,11,53.516364,-113.4493169,"(53.5163640025189, -113.449316881492)",,,,1
General,2015,King Edward Park,7908  -  80 AVENUE,SE,11,53.5163638,-113.4495443,"(53.5163638006007, -113.44954427618)",,,,1
General,2015,King Edward Park,7915  -  80 AVENUE,SE,11,53.51582615,-113.4499198,"(53.5158261487585, -113.449919753028)",,,,1
General,2015,King Edward Park,7947  -  80 AVENUE,SE,11,53.51582516,-113.4509696,"(53.5158251606036, -113.450969642847)",,,,1
General,2015,King Edward Park,8115  -  80 AVENUE,SE,11,53.51582339,-113.4528347,"(53.5158233858537, -113.452834748321)",,,,1
General,2015,King Edward Park,8134  -  80 AVENUE,SE,11,53.51635966,-113.4538859,"(53.5163596640357, -113.45388591625)",,,,1
General,2015,King Edward Park,8351  -  81 AVENUE,SE,11,53.51676731,-113.4577661,"(53.5167673108466, -113.457766081062)",,,,1
General,2015,King Edward Park,8745  -  81 AVENUE,SE,11,53.51675948,-113.4635507,"(53.5167594830368, -113.463550692811)",,,,1
General,2015,King Edward Park,7523  -  82 AVENUE,SE,11,53.51770333,-113.4444396,"(53.5177033319587, -113.44443962066)",,,,1
General,2015,King Edward Park,7535  -  82 AVENUE,SE,11,53.51770298,-113.4451445,"(53.5177029837501, -113.44514448462)",,,,1
General,2015,Kirkness,2931  -  145 AVENUE,NE,4,53.6087948,-113.3851418,"(53.6087948016123, -113.38514179488)",,,,1
General,2015,Kirkness,2907  -  150 AVENUE,NE,4,53.61253901,-113.3817134,"(53.6125390130098, -113.381713383283)",,,,1
General,2015,Kirkness,2912  -  151A AVENUE,NE,4,53.61483468,-113.3828616,"(53.6148346776752, -113.382861568746)",,,,1
General,2015,Kirkness,3215  -  152 AVENUE,NE,4,53.61528326,-113.3881037,"(53.6152832587756, -113.388103748104)",,,,1
General,2015,Kirkness,14515  -  30 STREET,NE,4,53.6094924,-113.3854432,"(53.6094924022389, -113.385443174093)",,,,1
General,2015,Klarvatten,17411  -  85 STREET,NE,3,53.63587314,-113.4700858,"(53.6358731420938, -113.470085772098)",,,,1
General,2015,Klarvatten,1109  -  KLARVATTEN COVE,NE,3,53.63252292,-113.4735442,"(53.6325229173183, -113.473544181634)",,,,1
General,2015,La Perle,9840  -  182 STREET,W,1,53.53567071,-113.6360317,"(53.5356707138884, -113.636031743769)",,,,1
General,2015,La Perle,9919  -  182 STREET,W,1,53.53653281,-113.6352184,"(53.5365328121107, -113.635218391909)",,,,1
General,2015,La Perle,9829  -  183 STREET,W,1,53.53474636,-113.6381841,"(53.5347463614005, -113.638184131932)",,,,1
General,2015,La Perle,9833  -  183 STREET,W,1,53.5349188,-113.6380778,"(53.5349187951415, -113.638077846558)",,,,1
General,2015,La Perle,9738  -  184 STREET,W,1,53.53455574,-113.6403487,"(53.5345557387422, -113.640348746032)",,,,1
General,2015,La Perle,9904  -  184 STREET,W,1,53.53589389,-113.6403339,"(53.5358938852755, -113.640333907119)",,,,1
General,2015,La Perle,9924  -  184 STREET,W,1,53.53670094,-113.6403261,"(53.5367009369051, -113.640326117353)",,,,1
General,2015,La Perle,9819  -  185 STREET,W,1,53.53544336,-113.6409114,"(53.5354433568745, -113.640911449047)",,,,1
General,2015,La Perle,18610  -  95A AVENUE,W,1,53.53075097,-113.64491,"(53.5307509679459, -113.644910029405)",,,,1
General,2015,La Perle,18203  -  98A AVENUE,W,1,53.53442811,-113.6353357,"(53.534428106463, -113.635335684253)",,,,1
General,2015,La Perle,18009  -  99 AVENUE,W,1,53.53533928,-113.6325417,"(53.5353392776268, -113.63254174957)",,,,1
General,2015,La Perle,18025  -  99 AVENUE,W,1,53.53553591,-113.6338644,"(53.5355359128138, -113.633864369938)",,,,1
General,2015,La Perle,18240  -  99A AVENUE,W,1,53.53691865,-113.637553,"(53.5369186514955, -113.637553041726)",,,,1
General,2015,La Perle,18303  -  99A AVENUE,W,1,53.53639529,-113.638634,"(53.5363952907626, -113.638633954358)",,,,1
General,2015,La Perle,18315  -  99A AVENUE,W,1,53.53637128,-113.6393443,"(53.5363712768489, -113.639344255144)",,,,1
General,2015,La Perle,18530  -  99A AVENUE,W,1,53.53664245,-113.6436059,"(53.5366424538618, -113.64360590415)",,,,1
General,2015,Lago Lindo,16924  -  92 STREET,NE,3,53.6316846,-113.4830732,"(53.6316845999279, -113.48307316154)",,,,1
General,2015,Lansdowne,4924  -  126 STREET,SW,10,53.48679954,-113.5494899,"(53.4867995432496, -113.549489929451)",,,,1
General,2015,Lansdowne,5220  -  126 STREET,SW,10,53.48946705,-113.553274,"(53.4894670548631, -113.553273966215)",,,,1
General,2015,Lansdowne,12408  -  49 AVENUE,SW,10,53.4867006,-113.5475576,"(53.4867005951885, -113.547557589157)",,,,1
General,2015,Lansdowne,12603  -  49 AVENUE,SW,10,53.4853995,-113.5484412,"(53.4853994999028, -113.548441224386)",,,,1
General,2015,Lansdowne,12612  -  51A AVENUE,SW,10,53.48806631,-113.5517862,"(53.4880663075188, -113.551786178738)",,,,1
General,2015,Lansdowne,12632  -  52 AVENUE,SW,10,53.48904036,-113.5534863,"(53.4890403629831, -113.553486318118)",,,,1
General,2015,Lansdowne,12516  -  52A AVENUE,SW,10,53.49015722,-113.5517238,"(53.4901572220877, -113.551723752746)",,,,1
General,2015,Lansdowne,12624  -  52B AVENUE,SW,10,53.49015955,-113.5551718,"(53.490159554193, -113.555171772085)",,,,1
General,2015,Lansdowne,4903  -  LANSDOWNE DRIVE,SW,10,53.48554291,-113.5496741,"(53.4855429053727, -113.549674078113)",,,,1
General,2015,Lansdowne,5003  -  LANSDOWNE DRIVE,SW,10,53.48663768,-113.5502387,"(53.4866376844851, -113.550238728947)",,,,1
General,2015,Lansdowne,5007  -  LANSDOWNE DRIVE,SW,10,53.48682406,-113.5503662,"(53.4868240590647, -113.550366208836)",,,,1
General,2015,Lansdowne,5119  -  LANSDOWNE DRIVE,SW,10,53.4876021,-113.5525675,"(53.4876021027971, -113.55256747872)",,,,1
General,2015,Lansdowne,5203  -  LANSDOWNE DRIVE,SW,10,53.48924137,-113.5552881,"(53.4892413679918, -113.555288056201)",,,,1
General,2015,Larkspur,3314  -  40A AVENUE,SE,12,53.47630461,-113.3919649,"(53.4763046055078, -113.3919648864)",,,,1
General,2015,Lauderdale,12816  -  101 STREET,NW,2,53.58652018,-113.4942344,"(53.5865201830815, -113.494234402752)",,,,1
General,2015,Lauderdale,12932  -  101 STREET,NW,2,53.58848071,-113.4942326,"(53.5884807110794, -113.49423259128)",,,,1
General,2015,Lauderdale,13036  -  101 STREET,NW,2,53.59066693,-113.4942295,"(53.5906669331166, -113.494229549072)",,,,1
General,2015,Lauderdale,13114  -  101 STREET,NW,2,53.59119386,-113.4942285,"(53.591193855432, -113.494228543259)",,,,1
General,2015,Lauderdale,13142  -  101 STREET,NW,2,53.59174311,-113.4942278,"(53.5917431089951, -113.494227829551)",,,,1
General,2015,Lauderdale,12712  -  102 STREET,NW,2,53.58541264,-113.495988,"(53.5854126422437, -113.495987991992)",,,,1
General,2015,Lauderdale,12714  -  102 STREET,NW,2,53.58548143,-113.495988,"(53.5854814297273, -113.4959880042)",,,,1
General,2015,Lauderdale,12924  -  102 STREET,NW,2,53.58815298,-113.4959879,"(53.5881529779351, -113.495987887663)",,,,1
General,2015,Lauderdale,12936  -  102 STREET,NW,2,53.58856375,-113.4959872,"(53.5885637496666, -113.495987243934)",,,,1
General,2015,Lauderdale,13011  -  102 STREET,NW,2,53.58998977,-113.4950021,"(53.5899897716844, -113.495002114271)",,,,1
General,2015,Lauderdale,13015  -  102 STREET,NW,2,53.59009521,-113.4949964,"(53.5900952067127, -113.494996431967)",,,,1
General,2015,Lauderdale,13020  -  102 STREET,NW,2,53.59029856,-113.4959892,"(53.5902985570953, -113.495989240958)",,,,1
General,2015,Lauderdale,13027  -  102 STREET,NW,2,53.59027607,-113.4949961,"(53.5902760742241, -113.494996072828)",,,,1
General,2015,Lauderdale,13029  -  102 STREET,NW,2,53.59036625,-113.4949959,"(53.5903662473668, -113.494995888811)",,,,1
General,2015,Lauderdale,13115  -  102 STREET,NW,2,53.59129327,-113.4949944,"(53.5912932664295, -113.494994351165)",,,,1
General,2015,Lauderdale,12807  -  103 STREET,NW,2,53.58581404,-113.4968646,"(53.585814040873, -113.496864643615)",,,,1
General,2015,Lauderdale,12708  -  104 STREET,NW,2,53.58523838,-113.4992755,"(53.5852383782783, -113.499275460802)",,,,1
General,2015,Lauderdale,12819  -  104 STREET,NW,2,53.5861734,-113.4985155,"(53.5861734003062, -113.498515523328)",,,,1
General,2015,Lauderdale,12835  -  104 STREET,NW,2,53.58668813,-113.4985148,"(53.5866881302964, -113.498514821352)",,,,1
General,2015,Lauderdale,12911  -  104 STREET,NW,2,53.58778415,-113.4985133,"(53.5877841485101, -113.498513293775)",,,,1
General,2015,Lauderdale,12940  -  104 STREET,NW,2,53.58874123,-113.4994952,"(53.588741227788, -113.499495151014)",,,,1
General,2015,Lauderdale,12943  -  104 STREET,NW,2,53.58887282,-113.4985117,"(53.5888728158169, -113.498511717037)",,,,1
General,2015,Lauderdale,12811  -  105 STREET,NW,2,53.58618031,-113.5002701,"(53.5861803099842, -113.50027011064)",,,,1
General,2015,Lauderdale,12832  -  106 STREET,NW,2,53.58675716,-113.5029614,"(53.5867571581525, -113.502961378741)",,,,1
General,2015,Lauderdale,12836  -  106 STREET,NW,2,53.58688858,-113.5029611,"(53.5868885763729, -113.502961090258)",,,,1
General,2015,Lauderdale,12840  -  106 STREET,NW,2,53.58716993,-113.5027847,"(53.5871699301174, -113.502784672491)",,,,1
General,2015,Lauderdale,12840  -  107 STREET,NW,2,53.58680484,-113.5047192,"(53.5868048389171, -113.504719153522)",,,,1
General,2015,Lauderdale,12844  -  107 STREET,NW,2,53.58679119,-113.5044605,"(53.5867911875738, -113.504460478811)",,,,1
General,2015,Lauderdale,12847  -  107 STREET,NW,2,53.58719211,-113.503908,"(53.5871921065616, -113.503908031741)",,,,1
General,2015,Lauderdale,12906  -  107 STREET,NW,2,53.58816866,-113.504408,"(53.5881686588336, -113.504407997807)",,,,1
General,2015,Lauderdale,13119  -  107 STREET,NW,2,53.59175668,-113.5036649,"(53.5917566831283, -113.503664909703)",,,,1
General,2015,Lauderdale,13124  -  107 STREET,NW,2,53.59137371,-113.5042677,"(53.5913737121444, -113.504267670272)",,,,1
General,2015,Lauderdale,13120  -  108 STREET,NW,2,53.59131539,-113.5072673,"(53.5913153915901, -113.507267339347)",,,,1
General,2015,Lauderdale,12709  -  109 STREET,NW,2,53.58560644,-113.507925,"(53.5856064377182, -113.507925032513)",,,,1
General,2015,Lauderdale,12807  -  109 STREET,NW,2,53.58588986,-113.5079248,"(53.5858898625326, -113.507924836221)",,,,1
General,2015,Lauderdale,12939  -  109 STREET,NW,2,53.5888579,-113.5079225,"(53.5888579002096, -113.507922541588)",,,,1
General,2015,Lauderdale,13015  -  109 STREET,NW,2,53.5902135,-113.5079213,"(53.5902135044962, -113.507921277015)",,,,1
General,2015,Lauderdale,13111  -  109 STREET,NW,2,53.59082021,-113.5079205,"(53.5908202138128, -113.507920526569)",,,,1
General,2015,Lauderdale,13123  -  109 STREET,NW,2,53.59122286,-113.50792,"(53.5912228625365, -113.507920032318)",,,,1
General,2015,Lauderdale,12904  -  112 STREET,NW,2,53.5879165,-113.5140181,"(53.5879165012355, -113.514018124057)",,,,1
General,2015,Lauderdale,12940  -  112 STREET,NW,2,53.58842671,-113.5140173,"(53.5884267102064, -113.514017254397)",,,,1
General,2015,Lauderdale,13036  -  112 STREET,NW,2,53.59059788,-113.5140001,"(53.590597884891, -113.514000076106)",,,,1
General,2015,Lauderdale,12927  -  113 STREET,NW,2,53.58833655,-113.5146441,"(53.5883365466146, -113.514644095721)",,,,1
General,2015,Lauderdale,12941  -  113 STREET,NW,2,53.58860779,-113.5146439,"(53.5886077861889, -113.51464387244)",,,,1
General,2015,Lauderdale,12942  -  113 STREET,NW,2,53.58866005,-113.5154946,"(53.5886600454596, -113.515494568992)",,,,1
General,2015,Lauderdale,12958  -  113 STREET,NW,2,53.58916049,-113.5154943,"(53.5891604891762, -113.515494327138)",,,,1
General,2015,Lauderdale,12962  -  113 STREET,NW,2,53.5892856,-113.5154943,"(53.5892856001141, -113.515494270443)",,,,1
Public Space,2015,Lauderdale,13070  -  113 STREET,NW,2,53.59097017,-113.5158107,"(53.5909701708655, -113.515810692219)",,,,1
General,2015,Lauderdale,10712  -  128 AVENUE,NW,2,53.58577599,-113.5050331,"(53.5857759896861, -113.505033140719)",,,,1
General,2015,Lauderdale,10716  -  128 AVENUE,NW,2,53.58577606,-113.5052724,"(53.5857760626248, -113.505272396167)",,,,1
General,2015,Lauderdale,10607  -  129 AVENUE,NW,2,53.58717431,-113.5030063,"(53.5871743106243, -113.503006336535)",,,,1
General,2015,Lauderdale,10728  -  129 AVENUE,NW,2,53.58774508,-113.5058384,"(53.5877450827542, -113.505838378934)",,,,1
General,2015,Lauderdale,10512  -  130 AVENUE,NW,2,53.58984087,-113.5018125,"(53.589840866054, -113.50181246874)",,,,1
General,2015,Lauderdale,10516  -  130 AVENUE,NW,2,53.58985215,-113.5021088,"(53.5898521547114, -113.502108795888)",,,,1
General,2015,Lauderdale,10811  -  130 AVENUE,NW,2,53.58930972,-113.5073515,"(53.5893097178768, -113.507351535804)",,,,1
General,2015,Lauderdale,10311  -  132 AVENUE,NW,2,53.59171827,-113.497564,"(53.5917182726348, -113.497563988063)",,,,1
General,2015,Lauderdale,10707  -  132 AVENUE,NW,2,53.59175749,-113.5044958,"(53.5917574938106, -113.50449579252)",,,,1
General,2015,Lauderdale,10711  -  132 AVENUE,NW,2,53.59175812,-113.504726,"(53.5917581234982, -113.504726028052)",,,,1
General,2015,Lauderdale,10319  -  LAUDER AVENUE,NW,2,53.58982887,-113.4984669,"(53.5898288670277, -113.498466929305)",,,,1
Edible,2015,Lauderdale,10322  -  LAUDER AVENUE,NW,2,53.59018355,-113.4978687,"(53.5901835490287, -113.49786865718)",,,,1
General,2015,Lauderdale,10403  -  LAUDER AVENUE,NW,2,53.59001853,-113.4988452,"(53.590018527704, -113.498845209253)",,,,1
General,2015,Lauderdale,10406  -  LAUDER AVENUE,NW,2,53.59052236,-113.4985441,"(53.5905223569318, -113.498544112422)",,,,1
General,2015,Lauderdale,10519  -  LAUDER AVENUE,NW,2,53.59097271,-113.5007674,"(53.5909727104082, -113.500767401592)",,,,1
General,2015,Lauderdale,10523  -  LAUDER AVENUE,NW,2,53.59111086,-113.5009665,"(53.5911108642065, -113.500966545474)",,,,1
General,2015,Lauderdale,10544  -  LAUDERDALE ROAD,NW,2,53.59137029,-113.5023179,"(53.5913702910207, -113.502317852838)",,,,1
General,2015,Lauderdale,10604  -  LAUDERDALE ROAD,NW,2,53.59137284,-113.5026142,"(53.5913728351193, -113.502614187776)",,,,1
General,2015,Lauderdale,12958  -  LAUDERDALE ROAD,NW,2,53.58927798,-113.4995755,"(53.5892779795524, -113.499575484597)",,,,1
General,2015,Lauderdale,12966  -  LAUDERDALE ROAD,NW,2,53.58944283,-113.5000246,"(53.5894428258542, -113.500024558402)",,,,1
General,2015,Lauderdale,13003  -  LAUDERDALE ROAD,NW,2,53.58982686,-113.4994624,"(53.589826862222, -113.499462447144)",,,,1
General,2015,Laurel,3321  -  21A AVENUE,SE,12,53.45176743,-113.3912207,"(53.4517674314697, -113.391220674633)",,,,1
General,2015,Laurier Heights,8011  -  141 STREET,W,5,53.51526507,-113.563658,"(53.5152650682821, -113.563657960207)",,,,1
General,2015,Laurier Heights,13407  -  81 AVENUE,W,5,53.51492228,-113.5533032,"(53.5149222839049, -113.55330322599)",,,,1
General,2015,Laurier Heights,24  -  LAURIER PLACE,W,5,53.51321101,-113.5582542,"(53.5132110117695, -113.558254164579)",,,,1
General,2015,Lee Ridge,194  -  LEE RIDGE ROAD,SE,11,53.46637958,-113.4499145,"(53.4663795750283, -113.449914541682)",,,,1
General,2015,Lee Ridge,698  -  LEE RIDGE ROAD,SE,11,53.4697265,-113.4399419,"(53.4697265009003, -113.439941851169)",,,,1
General,2015,Lee Ridge,421  -  MILLBOURNE ROAD EA,SE,11,53.47026758,-113.4429365,"(53.4702675806035, -113.442936494085)",,,,1
General,2015,Lendrum Place,5108  -  114A STREET,SW,10,53.48859775,-113.5263063,"(53.4885977511819, -113.526306259922)",,,,1
General,2015,Lendrum Place,5404  -  114A STREET,SW,10,53.49037518,-113.5262209,"(53.4903751829475, -113.526220879871)",,,,1
General,2015,Lendrum Place,5615  -  114A STREET,SW,10,53.49366654,-113.5269451,"(53.4936665417963, -113.526945071401)",,,,1
Natural,2015,Lendrum Place,11151  -  54 AVENUE,SW,10,53.49034603,-113.519669,"(53.4903460318393, -113.519668999881)",,,,1
General,2015,Lendrum Place,11211  -  57 AVENUE,SW,10,53.49448311,-113.5207387,"(53.4944831128342, -113.520738699863)",,,,1
